locus_tag	gene_name	description	type	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_001435	grpE	nucleotide exchange factor GrpE	CDS	0.826474005411488	7.81869296825974	0.00590800061903316	0.126004524313713	0.899613860841136
EKN05_015355	EKN05_015355	hypothetical protein	CDS	-0.816849012883748	3.93941592774027	0.00611808799275233	0.128819567761838	0.8900181623992
EKN05_007290	narH	nitrate reductase subunit beta	CDS	0.451106470413213	6.05210177055667	0.00614010570939332	0.128819567761838	0.8900181623992
EKN05_017095	rpsR	30S ribosomal protein S18	CDS	-0.441776215573496	6.61559275074907	0.00615634793537103	0.128819567761838	0.8900181623992
EKN05_007800	slyB	outer membrane lipoprotein SlyB	CDS	0.487295907646433	9.68773205010264	0.00618432573416417	0.128819567761838	0.8900181623992
EKN05_017505	ytfE	iron-sulfur cluster repair protein YtfE	CDS	-0.32339405254277	7.72893680380434	0.00622782209727022	0.128819567761838	0.8900181623992
EKN05_008740	osmE	osmotically-inducible lipoprotein OsmE	CDS	0.834362040009292	9.51956983381006	0.00631600210643369	0.128819567761838	0.8900181623992
EKN05_018135	EKN05_018135	YjbQ family protein	CDS	-0.499867641693204	7.39390876134147	0.00634232664023614	0.128819567761838	0.8900181623992
EKN05_000840	mscS	small-conductance mechanosensitive channel MscS	CDS	0.605170430349243	8.58542588019393	0.00638239166177429	0.128819567761838	0.8900181623992
EKN05_023790	pWR501_0050	transposase	CDS	0.836831690668614	4.17602892272192	0.00640195549185823	0.128819567761838	0.8900181623992
EKN05_023040	secG	preprotein translocase subunit SecG	CDS	0.639357395511144	11.1986413227893	0.00640509297726917	0.128819567761838	0.8900181623992
EKN05_012935	EKN05_012935	DNA-binding protein	CDS	0.499820517698716	6.16684727195956	0.00640910066228474	0.128819567761838	0.8900181623992
EKN05_002335	EKN05_002335	NinE family protein	CDS	0.842860715432856	4.3400762838259	0.0064640296843767	0.129246926866261	0.888579774430475
EKN05_004870	EKN05_004870	site-specific integrase	CDS	-0.902409570587097	8.11288556757433	0.00655741474967724	0.12939282892628	0.888089792013876
EKN05_012805	EKN05_012805	hypothetical protein	pseudo	-0.588309650232108	8.55831029662773	0.00656443613904549	0.12939282892628	0.888089792013876
EKN05_014985	EKN05_014985	IS1 family transposase	pseudo	-0.679002921900335	6.45866258033733	0.00657244116713328	0.12939282892628	0.888089792013876
EKN05_016935	opgB	phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	CDS	-0.316678289557599	7.55899332427832	0.0066239219577175	0.129741002018763	0.886922752239468
EKN05_013215	chiP	chitoporin	CDS	-0.528936470275387	6.07091662431136	0.00666107308997883	0.129806393870197	0.88670391497668
EKN05_019000	EKN05_019000	efflux transporter periplasmic adaptor subunit	pseudo	-0.828764467258173	3.72723221840015	0.00672161517493246	0.130324649780635	0.88497343347205
EKN05_020135	atpE	F0F1 ATP synthase subunit C	CDS	-0.393217048940388	7.71793913335022	0.0068147957648964	0.131467341414258	0.881182119456548
EKN05_012290	bssR	biofilm formation regulator BssR	CDS	-0.42687548478727	9.86362805390525	0.00685442669524268	0.131570720415183	0.880840747324728
EKN05_002640	lepB	signal peptidase I	CDS	0.293580329372649	8.46566603295052	0.00694729253692684	0.13173369627859	0.880303122258739
EKN05_008530	ydiD	medium-chain fatty-acid--CoA ligase	pseudo	-0.421361086790189	5.99169569199817	0.00698831178663393	0.13173369627859	0.880303122258739
EKN05_012985	lipB	lipoyl(octanoyl) transferase LipB	CDS	0.464728388162498	5.79936296040691	0.00702044761870277	0.13173369627859	0.880303122258739
EKN05_010135	lolB	lipoprotein localization protein LolB	CDS	-0.36606039200807	6.62547475743282	0.00704911548330583	0.13173369627859	0.880303122258739
EKN05_000965	EKN05_000965	SDR family oxidoreductase	pseudo	0.444541254669285	6.20950677096475	0.00705046672960996	0.13173369627859	0.880303122258739
EKN05_001595	proV	proline/glycine betaine ABC transporter ATP-binding protein ProV	CDS	-0.464076735079277	6.27564365159354	0.00706880474951539	0.13173369627859	0.880303122258739
EKN05_024305	ospG	protein kinase OspG	CDS	0.482683856754485	7.64484319822692	0.00712087326374483	0.132062958741625	0.879218977010253
EKN05_006030	fliE	flagellar hook-basal body complex protein FliE	CDS	0.780091713044226	4.58686544092467	0.00723493453857555	0.132999081654737	0.876151357782217
EKN05_023370	mzrA	EnvZ/OmpR regulon moderator MzrA	CDS	-0.416980434112521	7.55047551297139	0.00727405623796347	0.132999081654737	0.876151357782217
EKN05_022770	yhcB	DUF1043 family protein	CDS	0.338837678874025	8.8049020395813	0.00734597858128646	0.132999081654737	0.876151357782217
EKN05_017955	EKN05_017955	IS66-like element ISSfl3 family transposase	CDS	-0.710521252149302	11.8006227336338	0.00735869594791301	0.132999081654737	0.876151357782217
EKN05_021175	dctA	dicarboxylate/amino acid:cation symporter	CDS	-0.450182457217517	8.23600677752439	0.00737071273583807	0.132999081654737	0.876151357782217
EKN05_004550	rplY	50S ribosomal protein L25	CDS	0.701367410024373	6.99771355904871	0.00737921448097394	0.132999081654737	0.876151357782217
EKN05_024075	EKN05_024075	non-LEE-encoded type III effector F	CDS	2.75334483631644	5.32367328041191	0.00749890388463016	0.134079820673166	0.872636579566322
EKN05_014650	yajO	1-deoxyxylulose-5-phosphate synthase YajO	CDS	0.421780583230749	8.17486937784343	0.0075090287691406	0.134079820673166	0.872636579566322
EKN05_021425	slp	outer membrane lipoprotein Slp	CDS	0.704143381416435	8.03397349063159	0.00759838890879516	0.13428735478856	0.871964880883845
EKN05_005610	ldtA	L	CDS	0.320790158810983	8.64819294075758	0.00760762730637269	0.13428735478856	0.871964880883845
EKN05_003295	eutA	ethanolamine ammonia-lyase reactivating factor EutA	pseudo	-0.80515068195529	3.12047631447669	0.00762559086843084	0.13428735478856	0.871964880883845
EKN05_024335	ccdA	type II toxin-antitoxin system antitoxin CcdA	CDS	0.535389341136345	5.05603290970473	0.00775100504968554	0.135872641030789	0.866867982896116
EKN05_000200	folB	bifunctional dihydroneopterin aldolase/7	CDS	-0.528921364956704	4.2968044802066	0.00781793604605213	0.13642298400361	0.86511245530239
EKN05_009250	EKN05_009250	IS66 family insertion sequence element accessory protein TnpB	CDS	-0.580633376584044	4.37038093402812	0.0078560476355338	0.136467723406399	0.864970053414736
EKN05_023400	exuT	hexuronate transporter	CDS	-0.73020073938909	6.79686207693634	0.0079609899957798	0.137667750422516	0.861167784172225
EKN05_013050	EKN05_013050	zinc ribbon-containing protein	CDS	0.405632714297629	8.52066757627348	0.00801224695324114	0.137932807414766	0.860332424291111
EKN05_003335	EKN05_003335	hypothetical protein	CDS	-0.991076366427855	5.07491431837184	0.00810294152659448	0.138871395181233	0.85738720130557
EKN05_006270	flhD	flagellar transcriptional regulator FlhD	pseudo	0.518910600050761	4.60102333542623	0.00828104502196742	0.141293030397035	0.849879260195043
EKN05_016655	mogA	molybdopterin adenylyltransferase	CDS	-0.27448582808158	6.86068313553083	0.00839952735874498	0.142680466947885	0.845635478023354
EKN05_012020	cspD	cold shock-like protein CspD	CDS	0.652351642997157	8.66902947251615	0.00858202930648011	0.144292639094366	0.840755823322567
EKN05_000880	scpA	methylmalonyl-CoA mutase	CDS	-0.417835568203465	5.55100588315736	0.00859716113499142	0.144292639094366	0.840755823322567
EKN05_013105	gltJ	glutamate/aspartate ABC transporter permease GltJ	CDS	-0.528021753508329	6.1482514922912	0.00863262268824317	0.144292639094366	0.840755823322567
EKN05_017660	mgtA	magnesium-translocating P-type ATPase	CDS	-0.390120901618453	8.5184930044502	0.00866624556083726	0.144292639094366	0.840755823322567
EKN05_023915	pWR501_0031	hypothetical protein	CDS	0.462633641284061	7.51330760255725	0.00868236510309938	0.144292639094366	0.840755823322567
EKN05_024840	ospC3	hypothetical protein	CDS	0.642252760418862	8.13631051387284	0.00888582235201436	0.1467246431212	0.833496938148906
EKN05_003185	gcvR	glycine cleavage system transcriptional repressor	CDS	-0.409216899846072	7.76101079101367	0.00893868896980925	0.1467246431212	0.833496938148906
EKN05_005225	EKN05_005225	helix-hairpin-helix domain-containing protein	CDS	-0.376530665626384	5.16622242763703	0.00899610346248722	0.1467246431212	0.833496938148906
EKN05_003385	eutR	HTH-type transcriptional regulator EutR	CDS	-0.426690624812815	5.58603288797808	0.00901005755788692	0.1467246431212	0.833496938148906
EKN05_014945	betT	choline BCCT transporter BetT	CDS	-0.48407554434152	7.99264752835774	0.0090198009316497	0.1467246431212	0.833496938148906
EKN05_016675	EKN05_016675	DUF2502 domain-containing protein	CDS	-0.308618331196358	5.87417515898441	0.00913592888041467	0.147421897669333	0.831438002700681
EKN05_002045	cysI	assimilatory sulfite reductase (NADPH) hemoprotein subunit	CDS	-0.467908795695668	5.17355300910573	0.00916160563193033	0.147421897669333	0.831438002700681
EKN05_008870	EKN05_008870	DUF1266 domain-containing protein	pseudo	-0.374756434930213	5.6596467243767	0.00917786755482431	0.147421897669333	0.831438002700681
EKN05_003180	bcp	thioredoxin-dependent thiol peroxidase	CDS	-0.356049165281556	8.39436379717491	0.00922693988964363	0.147592592651425	0.830935438253742
EKN05_014710	yajC	preprotein translocase subunit YajC	CDS	0.392965522932895	6.48103367862264	0.00958811635373174	0.152311633469309	0.817266924250475
EKN05_007685	cfa	cyclopropane fatty acyl phospholipid synthase	CDS	0.341167119977301	9.95814555710953	0.00961706109272416	0.152311633469309	0.817266924250475
EKN05_018640	rplA	50S ribosomal protein L1	CDS	-0.369321374047605	9.44937343165098	0.0096498442109291	0.152311633469309	0.817266924250475
EKN05_013775	dhbA	2	CDS	-0.591580363548197	3.49659399828807	0.0097362586352823	0.152311633469309	0.817266924250475
EKN05_001600	proW	proline/glycine betaine ABC transporter permease ProW	CDS	-0.464146306080124	6.47491453975575	0.00974149875353878	0.152311633469309	0.817266924250475
EKN05_011425	appB	cytochrome d ubiquinol oxidase subunit II	CDS	-0.554712090895531	4.58663106815406	0.00976000568727531	0.152311633469309	0.817266924250475
EKN05_013475	cydB	cytochrome d ubiquinol oxidase subunit II	CDS	0.349948893175255	9.20258347392621	0.00989648174725967	0.153381850995074	0.814226025517384
EKN05_017165	yjfN	protease activator YjfN	CDS	0.445796396359289	9.31410619554508	0.00990849154643875	0.153381850995074	0.814226025517384
EKN05_022310	rpsL	30S ribosomal protein S12	CDS	-0.410936564087182	9.30678477652647	0.0100781395177434	0.155381436179185	0.808600868717393
EKN05_017570	EKN05_017570	gamma-glutamylcyclotransferase	CDS	0.393242696178488	7.29861617221027	0.0101646303872544	0.156088064226679	0.806630305385227
EKN05_022180	nirD	nitrite reductase small subunit NirD	CDS	0.687799935375131	6.66151779359688	0.0102540530645117	0.15683390324566	0.804560048788509
EKN05_004395	rcsB	transcriptional regulator RcsB	CDS	0.358753109464181	8.7497438331813	0.010364821968271	0.157899014032509	0.801620581844635
EKN05_024760	ipgA	chaperone protein IpgA	CDS	1.15301717271605	6.64666164545003	0.0105205106613308	0.158954579710199	0.798726954919919
EKN05_006075	EKN05_006075	transposase	CDS	0.463461701144871	4.99841323353212	0.0105247911757961	0.158954579710199	0.798726954919919
EKN05_015565	EKN05_015565	portal protein	CDS	-0.449151962620234	6.46337309561222	0.0105918941434899	0.158954579710199	0.798726954919919
EKN05_016835	EKN05_016835	DUF1328 domain-containing protein	CDS	0.511808150757391	11.0184573506718	0.0105997323276402	0.158954579710199	0.798726954919919
EKN05_020460	hemY	protoheme IX biogenesis protein HemY	CDS	0.351848746898518	9.10750926293023	0.0106652008540081	0.159314031433997	0.797745972434911
EKN05_017650	treR	HTH-type transcriptional regulator TreR	CDS	-0.369999841455785	5.80822061131272	0.0110104414643008	0.161113694592194	0.792867543174527
EKN05_017045	EKN05_017045	DEAD/DEAH box helicase	CDS	-0.249457429475736	7.42141589113384	0.0110121221040405	0.161113694592194	0.792867543174527
EKN05_009875	yciF	ferritin-like domain-containing protein	CDS	0.65312263561307	4.9335351524739	0.0110309531919226	0.161113694592194	0.792867543174527
EKN05_008865	gdhA	NADP-specific glutamate dehydrogenase	CDS	-0.311521441623108	7.39003972675992	0.0110532321225282	0.161113694592194	0.792867543174527
EKN05_001280	EKN05_001280	YgdI/YgdR family lipoprotein	CDS	0.422689358804019	8.54754829009178	0.0110603419670707	0.161113694592194	0.792867543174527
EKN05_022930	kdsD	arabinose-5-phosphate isomerase KdsD	CDS	-0.470274890224333	8.90396102535492	0.0110786134490843	0.161113694592194	0.792867543174527
EKN05_013415	sdhC	succinate dehydrogenase cytochrome b556 subunit	CDS	-0.273384376239055	8.00319581573725	0.0110794517771136	0.161113694592194	0.792867543174527
EKN05_020150	atpA	F0F1 ATP synthase subunit alpha	CDS	-0.360433865881717	10.5492437666603	0.0111536926778036	0.161212839072168	0.79260037372104
EKN05_000975	EKN05_000975	ASCH domain-containing protein	pseudo	-0.449142898338658	5.30496832583615	0.0112449919908888	0.161212839072168	0.79260037372104
EKN05_003840	EKN05_003840	DUF2544 domain-containing protein	CDS	-0.371028527897701	6.49476707709145	0.0113420880595706	0.161212839072168	0.79260037372104
EKN05_018410	EKN05_018410	DUF3811 domain-containing protein	CDS	0.486839206933793	8.00285916815334	0.0113499159534892	0.161212839072168	0.79260037372104
EKN05_018960	uspD	universal stress protein UspD	CDS	0.510925262572476	6.93871356231985	0.0113982312085439	0.161212839072168	0.79260037372104
EKN05_017345	blaEC	BlaEC family class C beta-lactamase	CDS	0.401411668645831	5.37579284623117	0.0114176259909563	0.161212839072168	0.79260037372104
EKN05_004265	glpC	anaerobic glycerol-3-phosphate dehydrogenase subunit C	CDS	0.454731003226992	8.02308821499671	0.0114247735311614	0.161212839072168	0.79260037372104
EKN05_004270	glpB	glycerol-3-phosphate dehydrogenase subunit GlpB	CDS	0.338251507823925	7.95875287939634	0.011433732871699	0.161212839072168	0.79260037372104
EKN05_023375	EKN05_023375	DedA family protein	CDS	0.338371379913634	7.52988041685624	0.0114642107493362	0.161212839072168	0.79260037372104
EKN05_023980	pWR501_0018	ATP-binding protein	pseudo	-0.769858566295542	6.69032942726862	0.0117756554491099	0.164988106821653	0.782547360803602
EKN05_007710	EKN05_007710	MFS transporter	CDS	0.475257070510463	5.79332495952089	0.0118489581619382	0.165411455940658	0.781434415705342
EKN05_015855	fabZ	3-hydroxyacyl-ACP dehydratase FabZ	CDS	0.32181193647961	6.99397079786341	0.0119270725638597	0.165757904308762	0.780525752722106
EKN05_002365	EKN05_002365	integrase	CDS	-0.466047245535593	5.06447560231048	0.0119601301103223	0.165757904308762	0.780525752722106
EKN05_004805	EKN05_004805	DedA family protein	CDS	0.430576618538668	7.81762076648594	0.0120928646076986	0.166568903229769	0.778406073855268
EKN05_012165	EKN05_012165	DUF2593 family protein	CDS	0.421898460102118	5.86932585728328	0.0121059981504379	0.166568903229769	0.778406073855268
EKN05_001355	raiA	ribosome-associated translation inhibitor RaiA	CDS	0.668795781391938	10.8322495610776	0.012148812947209	0.166568903229769	0.778406073855268
EKN05_022320	fusA	elongation factor G	CDS	-0.328696793600871	10.8092431462649	0.0123323411227403	0.168466739354777	0.773485829751288
EKN05_015885	ispU	(2E	CDS	0.444339624516064	7.4562372444975	0.0123749988273111	0.168466739354777	0.773485829751288
EKN05_014220	fetB	iron export ABC transporter permease subunit FetB	CDS	-0.31707889091843	5.50980619306587	0.0126755250485046	0.171853960679192	0.76484045432515
EKN05_021935	gntX	DNA utilization protein GntX	CDS	-0.427013325335708	6.20639505805952	0.0127152763400137	0.171853960679192	0.76484045432515
EKN05_024790	ipaA	invasin IpaA	CDS	0.565537717742391	9.84278827909571	0.0127581085682651	0.171853960679192	0.76484045432515
EKN05_012875	EKN05_012875	PBSX family phage terminase large subunit	CDS	-0.59719900852064	3.82868296529829	0.0129092322100875	0.172319758015405	0.763664923915221
EKN05_005380	galF	UTP--glucose-1-phosphate uridylyltransferase GalF	CDS	0.285413173912098	9.78876521229783	0.0129735370691271	0.172319758015405	0.763664923915221
EKN05_019400	waaJ	UDP-glucose--(galactosyl) LPS alpha1	CDS	0.582493565098428	6.16539048990707	0.0130352766870425	0.172319758015405	0.763664923915221
EKN05_007015	ldhA	D-lactate dehydrogenase	CDS	0.345221390132483	6.9861196932684	0.0130397174224301	0.172319758015405	0.763664923915221
EKN05_008985	EKN05_008985	aldo/keto reductase	CDS	0.368513032511277	5.70190101682224	0.0132027946730174	0.172319758015405	0.763664923915221
EKN05_020075	EKN05_020075	fimbrial chaperone	pseudo	-0.49583524414578	4.4586460921923	0.013206834652785	0.172319758015405	0.763664923915221
EKN05_002645	rnc	ribonuclease III	CDS	0.376588118940397	8.54372280020617	0.013225516656345	0.172319758015405	0.763664923915221
EKN05_012310	EKN05_012310	cyclic di-GMP phosphodiesterase	pseudo	0.615628878594693	4.46421051883693	0.0132350297209104	0.172319758015405	0.763664923915221
EKN05_006980	nifJ	pyruvate:ferredoxin (flavodoxin) oxidoreductase	CDS	0.279458665002619	9.45863182556426	0.0132615645964137	0.172319758015405	0.763664923915221
EKN05_021770	ugpA	sn-glycerol-3-phosphate ABC transporter permease UgpA	CDS	-0.503617483295688	7.4498459055935	0.0133105604065769	0.172319758015405	0.763664923915221
EKN05_008730	chbB	PTS N	CDS	0.494774529870607	5.43492115765267	0.0133115214393124	0.172319758015405	0.763664923915221
EKN05_017335	frdC	fumarate reductase subunit FrdC	CDS	0.407591374174873	5.15403958462007	0.0133313279839998	0.172319758015405	0.763664923915221
EKN05_003850	prmB	50S ribosomal protein L3 N(5)-glutamine methyltransferase	CDS	-0.364117753857966	6.09957498632105	0.0134597309379203	0.173395661310994	0.760961773597225
EKN05_021780	ugpC	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	CDS	0.334976609889888	6.74976313271579	0.0135397262150332	0.173842839262583	0.75984319357891
EKN05_022390	rplP	50S ribosomal protein L16	CDS	-0.376742295180276	7.79695945607451	0.0136359124436638	0.174413593595705	0.758419669669867
EKN05_018175	soxR	redox-sensitive transcriptional activator SoxR	CDS	0.392418035884382	6.52054004465241	0.0136941520239555	0.174413593595705	0.758419669669867
