seq,pos,locus_tag,k,type,TI,sample,raw,it_g,N,cpm,logcpm,exp_id,TI_exp_id,raw_out,N_out,alpha_in,alpha_sa
CP037923,2073640,EKN05_010810,65,pseudo,CP037923_2073640_neg,Lib29_INPUT,5499,240,807498,6810.53474988824,8.82622592027336,28,CP037923_2073640_neg:28,7366,1297147,8.61232153650781,7.46503317985267
CP037923,2073735,EKN05_010810,69,pseudo,CP037923_2073735_neg,Lib5_INPUT,2283,240,635104,3595.46846584423,8.18742957205331,5,CP037923_2073735_neg:5,5452,780000,7.7332456465298,7.1698748844074
CP037923,2073751,EKN05_010810,70,pseudo,CP037923_2073751_neg,Lib31_INPUT,3503,240,863081,4059.28984731462,8.30876332284194,30,CP037923_2073751_neg:30,0,1167327,8.16137502319749,7.45440333649965
CP037923,2077802,EKN05_010835,8,pseudo,CP037923_2077802_neg,Lib6_INPUT,3276,241,772013,4244.09401902038,8.35328365288632,6,CP037923_2077802_neg:6,0,937539,8.09437844497296,7.36519910098532
CP037923,2077920,EKN05_010835,10,pseudo,CP037923_2077920_neg,Lib34_INPUT,3705,241,853917,4339.40963886462,8.37549358993044,33,CP037923_2077920_neg:33,0,819411,8.21743853773019,7.36725192695044
CP037923,2078245,EKN05_010835,23,pseudo,CP037923_2078245_neg,Lib30_INPUT,4083,241,737595,5536.22850449297,8.61906877254628,29,CP037923_2078245_neg:29,11238,1166960,8.31458729131958,7.10929972376241
CP037923,2078245,EKN05_010835,23,pseudo,CP037923_2078245_neg,Lib42_INPUT,2109,241,811960,2598.03118622692,7.86250920109496,41,CP037923_2078245_neg:41,1857,947876,7.65396918047877,7.52673109052087
CP037923,2080320,EKN05_010850,1,pseudo,CP037923_2080320_neg,Lib13_INPUT,452,242,370737,1220.53849349136,7.1070474284519,12,CP037923_2080320_neg:12,3723,864046,6.11368217983223,6.72318927488589
CP037923,2080604,EKN05_010850,19,pseudo,CP037923_2080604_neg,Lib14_INPUT,1688,242,658621,2563.68599894932,7.8492013452327,13,CP037923_2080604_neg:13,2220,872279,7.4312996751559,7.26204862982439
CP037923,2080673,EKN05_010850,21,pseudo,CP037923_2080673_neg,Lib17_INPUT,4269,242,891315,4790.10810980617,8.47430826004717,16,CP037923_2080673_neg:16,0,863874,8.35913488675796,7.69468553816598
CP037923,2099206,EKN05_010970,7,pseudo,CP037923_2099206_neg,Lib22_INPUT,3723,243,939112,3964.91157081203,8.28523883137688,21,CP037923_2099206_neg:21,2038,909664,8.22228507387272,7.59139291222457
CP037923,2100870,EKN05_010980,9,pseudo,CP037923_2100870_neg,Lib15_INPUT,2961,244,666761,4441.61484907658,8.39877329404871,14,CP037923_2100870_neg:14,0,818872,7.99328232810159,7.18310015739374
CP037923,2114928,EKN05_011045,5,pseudo,CP037923_2114928_neg,Lib23_INPUT,2520,246,966877,2606.8438830959,7.86589552840273,22,CP037923_2114928_neg:22,0,830628,7.83201418050547,7.6861248028235
CP037923,2115000,EKN05_011045,10,pseudo,CP037923_2115000_neg,Lib12_INPUT,904,246,789507,1145.65020240454,7.04372761717756,11,CP037923_2115000_neg:11,0,996918,6.80682936039218,7.32990476513694
CP037923,2115000,EKN05_011045,10,pseudo,CP037923_2115000_neg,Lib14_INPUT,645,246,658621,980.076584140827,6.88763071569377,13,CP037923_2115000_neg:13,1858,872279,6.46925031679577,7.26204862982439
CP037923,2115000,EKN05_011045,10,pseudo,CP037923_2115000_neg,Lib24_INPUT,1989,246,954004,2085.4188395239,7.64272499632442,23,CP037923_2115000_neg:23,4541,866496,7.59538727885397,7.44724183151363
CP037923,2115000,EKN05_011045,10,pseudo,CP037923_2115000_neg,Lib34_INPUT,2043,246,853917,2393.0869240372,7.78033941154336,33,CP037923_2115000_neg:33,658,819411,7.62217459481762,7.36725192695044
CP037923,2115000,EKN05_011045,10,pseudo,CP037923_2115000_neg,Lib3_INPUT,1591,246,694649,2291.08183977543,7.73677940410941,3,CP037923_2115000_neg:3,0,1046999,7.37211802833779,7.16678678997965
CP037923,2115048,EKN05_011045,14,pseudo,CP037923_2115048_neg,Lib26_INPUT,2291,246,967684,2368.02265199936,7.76981056183625,25,CP037923_2115048_neg:25,0,853982,7.7367436824535,7.57632923989594
CP037923,2115122,EKN05_011045,20,pseudo,CP037923_2115122_neg,Lib15_INPUT,2013,246,666761,3019.81816600226,8.0129518986232,14,CP037923_2115122_neg:14,0,818872,7.60738142563979,7.18310015739374
CP037923,2115275,EKN05_011045,32,pseudo,CP037923_2115275_neg,Lib14_INPUT,1608,246,658621,2442.2202720225,7.80066285208616,13,CP037923_2115275_neg:13,1733,872279,7.38274644973891,7.26204862982439
CP037923,2115402,EKN05_011045,37,pseudo,CP037923_2115402_neg,Lib22_INPUT,3368,246,939112,3586.89529375059,8.18504228662689,21,CP037923_2115402_neg:21,3951,909664,8.12207437536222,7.59139291222457
CP037923,2115455,EKN05_011045,40,pseudo,CP037923_2115455_neg,Lib20_INPUT,4155,246,899912,4617.66859685325,8.4376452239901,19,CP037923_2115455_neg:19,3569,828726,8.33206770728955,7.56117674725325
CP037923,2115459,EKN05_011045,42,pseudo,CP037923_2115459_neg,Lib16_INPUT,2290,246,615676,3720.29489488807,8.22155821694464,15,CP037923_2115459_neg:15,2347,766944,7.73630709654829,7.32277112612072
CP037923,2115459,EKN05_011045,42,pseudo,CP037923_2115459_neg,Lib24_INPUT,5714,246,954004,5990.01053453598,8.69784844979509,23,CP037923_2115459_neg:23,0,866496,8.65067458279072,7.44724183151363
CP037923,2115459,EKN05_011045,42,pseudo,CP037923_2115459_neg,Lib40_INPUT,2893,246,1010457,2863.55296311178,7.95981842759853,39,CP037923_2115459_neg:39,320,853203,7.97004930497614,7.70428635685581
CP037923,2115576,EKN05_011045,47,pseudo,CP037923_2115576_neg,Lib10_INPUT,1929,246,850145,2269.61016107822,7.72736336051943,10,CP037923_2115576_neg:10,4389,909723,7.56475701290573,7.45862141839146
CP037923,2115720,EKN05_011045,55,pseudo,CP037923_2115720_neg,Lib21_INPUT,1726,246,880330,1961.19414174896,7.58130882269784,20,CP037923_2115720_neg:20,0,837629,7.45356187164337,7.82299069448025
CP037923,2115996,EKN05_011045,64,pseudo,CP037923_2115996_neg,Lib35_INPUT,2985,246,953207,3132.0551233309,8.04944465699761,34,CP037923_2115996_neg:34,5483,959632,8.0013550258267,7.50962474144772
CP037923,2117761,EKN05_011065,3,pseudo,CP037923_2117761_neg,Lib12_INPUT,2528,247,789507,3202.62745912644,8.07172683286225,11,CP037923_2117761_neg:11,1581,996918,7.83518375526675,7.32990476513694
CP037923,2117778,EKN05_011065,5,pseudo,CP037923_2117778_neg,Lib37_INPUT,2553,247,738995,3455.36376380928,8.14768301685617,36,CP037923_2117778_neg:36,120,673182,7.84502441724148,7.54535950849226
CP037923,2117778,EKN05_011065,5,pseudo,CP037923_2117778_neg,Lib41_INPUT,2742,247,1009050,2717.90028452477,7.90761490696112,40,CP037923_2117778_neg:40,629,1199919,7.91644286012226,7.50367352774096
CP037923,2117825,EKN05_011065,12,pseudo,CP037923_2117825_neg,Lib34_INPUT,3194,247,853917,3740.99152377629,8.22710596858142,33,CP037923_2117825_neg:33,0,819411,8.06902932877496,7.36725192695044
CP037923,2117994,EKN05_011065,24,pseudo,CP037923_2117994_neg,Lib36_INPUT,3448,247,927896,3716.46853045112,8.22052917660659,35,CP037923_2117994_neg:35,515,1073412,8.14554963178358,7.50881674882591
CP037923,2118031,EKN05_011065,26,pseudo,CP037923_2118031_neg,Lib36_INPUT,2809,247,927896,3027.81450958458,8.0155963542875,35,CP037923_2118031_neg:35,1777,1073412,7.94058382710424,7.50881674882591
CP037923,2118032,EKN05_011065,27,pseudo,CP037923_2118032_neg,Lib12_INPUT,1861,247,789507,2357.79751440137,7.76548320565498,11,CP037923_2118032_neg:11,0,996918,7.52886925664225,7.32990476513694
CP037923,2118039,EKN05_011065,28,pseudo,CP037923_2118039_neg,Lib36_INPUT,2055,247,927896,2215.22431907852,7.70310895007318,35,CP037923_2118039_neg:35,0,1073412,7.62803112693034,7.50881674882591
CP037923,2119363,EKN05_011075,3,pseudo,CP037923_2119363_neg,Lib12_INPUT,515,248,789507,652.938285615852,6.48148261579923,11,CP037923_2119363_neg:11,514,996918,6.24416690066374,7.32990476513694
CP037923,2119397,EKN05_011075,8,pseudo,CP037923_2119397_neg,Lib31_INPUT,6362,248,863081,7371.83720666171,8.90542223589013,30,CP037923_2119397_neg:30,7325,1167327,8.75809807230909,7.45440333649965
CP037923,2119417,EKN05_011075,10,pseudo,CP037923_2119417_neg,Lib13_INPUT,1312,248,370737,3540.23596178433,8.1719486597777,12,CP037923_2119417_neg:12,0,864046,7.17930796950403,6.72318927488589
CP037923,2122266,EKN05_011100,5,pseudo,CP037923_2122266_neg,Lib24_INPUT,396,249,954004,415.616270354977,6.02976240753234,23,CP037923_2122266_neg:23,2896,866496,5.98141421125448,7.44724183151363
CP037923,2122315,EKN05_011100,10,pseudo,CP037923_2122315_neg,Lib18_INPUT,924,249,680756,1358.04699768052,7.21380291553197,17,CP037923_2122315_neg:17,318,863289,6.82871207164168,7.48724475201277
CP037923,2122375,EKN05_011100,13,pseudo,CP037923_2122375_neg,Lib37_INPUT,1300,249,738995,1759.82008021694,7.47296685565718,36,CP037923_2122375_neg:36,0,673182,7.17011954344963,7.54535950849226
CP037923,2122375,EKN05_011100,13,pseudo,CP037923_2122375_neg,Lib39_INPUT,1484,249,787678,1884.65098091989,7.54149792672795,38,CP037923_2122375_neg:38,0,832689,7.30249642372733,7.56678661529026
CP037923,2122404,EKN05_011100,15,pseudo,CP037923_2122404_neg,Lib14_INPUT,1435,249,658621,2179.55063754323,7.68687400496819,13,CP037923_2122404_neg:13,0,872279,7.26892012819372,7.26204862982439
CP037923,2122404,EKN05_011100,15,pseudo,CP037923_2122404_neg,Lib32_INPUT,1268,249,949447,1336.03946714301,7.19746489493497,31,CP037923_2122404_neg:31,2342,883348,7.14519613499717,7.51378070281304
CP037923,2122404,EKN05_011100,15,pseudo,CP037923_2122404_neg,Lib4_INPUT,1260,249,675391,1866.32355728229,7.53172576256149,4,CP037923_2122404_neg:4,1029,775217,7.13886699994552,7.23223754400253
CP037923,2122428,EKN05_011100,21,pseudo,CP037923_2122428_neg,Lib24_INPUT,2272,249,954004,2382.06298709126,7.77572219250907,23,CP037923_2122428_neg:23,0,866496,7.72841577984104,7.44724183151363
CP037923,2122436,EKN05_011100,24,pseudo,CP037923_2122436_neg,Lib35_INPUT,1571,249,953207,1648.64331814253,7.40770799724818,34,CP037923_2122436_neg:34,2964,959632,7.35946763825562,7.50962474144772
CP037923,2122542,EKN05_011100,25,pseudo,CP037923_2122542_neg,Lib24_INPUT,3648,249,954004,3824.40343604069,8.24915776966311,23,CP037923_2122542_neg:23,292,866496,8.20193435119422,7.44724183151363
CP037923,2122654,EKN05_011100,30,pseudo,CP037923_2122654_neg,Lib35_INPUT,2374,249,953207,2491.06176196591,7.82046430899974,34,CP037923_2122654_neg:34,5538,959632,7.77233157516961,7.50962474144772
CP037923,2122703,EKN05_011100,33,pseudo,CP037923_2122703_neg,Lib26_INPUT,1491,249,967684,1541.30734691558,7.34038626184188,25,CP037923_2122703_neg:25,1660,853982,7.30720231476474,7.57632923989594
CP037923,2122705,EKN05_011100,34,pseudo,CP037923_2122705_neg,Lib35_INPUT,3541,249,953207,3715.34859128333,8.22022778620424,34,CP037923_2122705_neg:34,13233,959632,8.1721644521119,7.50962474144772
CP037923,2122807,EKN05_011100,38,pseudo,CP037923_2122807_neg,Lib22_INPUT,4098,249,939112,4364.22453953891,8.38119579831926,21,CP037923_2122807_neg:21,243,909664,8.31825432879885,7.59139291222457
CP037923,2122817,EKN05_011100,41,pseudo,CP037923_2122817_neg,Lib26_INPUT,1537,249,967684,1588.84347695789,7.37076165756775,25,CP037923_2122817_neg:25,302,853982,7.3375877435386,7.57632923989594
CP037923,2122825,EKN05_011100,42,pseudo,CP037923_2122825_neg,Lib3_INPUT,2440,249,694649,3513.28006909955,8.16430537271447,3,CP037923_2122825_neg:3,0,1046999,7.79975331828725,7.16678678997965
CP037923,2122896,EKN05_011100,50,pseudo,CP037923_2122896_neg,Lib14_INPUT,1548,249,658621,2351.12097682738,7.76264750482033,13,CP037923_2122896_neg:13,0,872279,7.34471905414967,7.26204862982439
CP037923,2122896,EKN05_011100,50,pseudo,CP037923_2122896_neg,Lib39_INPUT,2413,249,787678,3064.06543782429,8.02749788762469,38,CP037923_2122896_neg:38,624,832689,7.78862606562503,7.56678661529026
CP037923,2122896,EKN05_011100,50,pseudo,CP037923_2122896_neg,Lib43_INPUT,2086,249,734600,2840.31739679091,7.95167108434405,42,CP037923_2122896_neg:42,0,886274,7.64300363556072,7.67685737631131
CP037923,2125400,EKN05_011120,27,pseudo,CP037923_2125400_neg,Lib8_INPUT,828,250,596093,1389.88146164867,7.2369737430988,8,CP037923_2125400_neg:8,624,1006888,6.71901315438526,7.17635022499901
CP037923,2125765,EKN05_011120,40,pseudo,CP037923_2125765_neg,Lib25_INPUT,5524,250,913963,6044.54880060921,8.70691212016545,24,CP037923_2125765_neg:24,2725,774851,8.61685751452918,7.56787557185129
CP037923,2125890,EKN05_011120,47,pseudo,CP037923_2125890_neg,Lib39_INPUT,756,250,787678,960.416616413539,6.86736716575255,38,CP037923_2125890_neg:38,0,832689,6.62804137617953,7.56678661529026
CP037923,2125918,EKN05_011120,51,pseudo,CP037923_2125918_neg,Lib24_INPUT,3574,250,954004,3746.83570840824,8.22866695166434,23,CP037923_2125918_neg:23,1548,866496,8.18144069571937,7.44724183151363
CP037923,2125931,EKN05_011120,53,pseudo,CP037923_2125931_neg,Lib25_INPUT,1856,250,913963,2031.26162518436,7.61641236922936,24,CP037923_2125931_neg:24,8896,774851,7.52617891334615,7.56787557185129
CP037923,2127697,EKN05_011135,19,pseudo,CP037923_2127697_neg,Lib32_INPUT,158,251,949447,166.939105669821,5.11762910921297,31,CP037923_2127697_neg:31,475,883348,5.06259503302697,7.51378070281304
CP037923,2127727,EKN05_011135,23,pseudo,CP037923_2127727_neg,Lib25_INPUT,679,251,913963,743.46473165245,6.61132132920342,24,CP037923_2127727_neg:24,0,774851,6.5206211275587,7.56787557185129
CP037923,2129340,EKN05_011145,3,pseudo,CP037923_2129340_neg,Lib9_INPUT,506,551,836953,605.170654540154,6.40551049187565,9,CP037923_2129340_neg:9,286,900441,6.22653666928747,7.39588421952353
CP037923,2129348,EKN05_011145,4,pseudo,CP037923_2129348_neg,Lib35_INPUT,188,551,953207,197.753271059412,5.28702014789863,34,CP037923_2129348_neg:34,0,959632,5.23644196282995,7.50962474144772
CP037923,2130142,EKN05_011150,29,pseudo,CP037923_2130142_neg,Lib22_INPUT,516,252,939112,549.987062259813,6.30989475478587,21,CP037923_2130142_neg:21,622,909664,6.24610676548156,7.59139291222457
CP037923,2130149,EKN05_011150,31,pseudo,CP037923_2130149_neg,Lib26_INPUT,692,252,967684,715.625435963149,6.57315689594857,25,CP037923_2130149_neg:25,2337,853982,6.53958595561767,7.57632923989594
CP037923,2130779,EKN05_011150,57,pseudo,CP037923_2130779_neg,Lib6_INPUT,90,252,772013,117.225853417166,4.76410244511265,6,CP037923_2130779_neg:6,0,937539,4.49980967033027,7.36519910098532
CP037923,2130787,EKN05_011150,59,pseudo,CP037923_2130787_neg,Lib7_INPUT,197,252,819265,241.069445088653,5.48508504587712,7,CP037923_2130787_neg:7,3167,948960,5.28320372873799,7.36575154919895
CP037923,2130809,EKN05_011150,65,pseudo,CP037923_2130809_neg,Lib23_INPUT,140,252,966877,145.313059145001,4.97889044365385,22,CP037923_2130809_neg:22,1793,830628,4.9416424226093,7.6861248028235
CP037923,2130921,EKN05_011150,77,pseudo,CP037923_2130921_neg,Lib20_INPUT,27,252,899912,30.5585095448116,3.41964319166954,19,CP037923_2130921_neg:19,808,828726,3.29583686600433,7.56117674725325
CP037923,2130991,EKN05_011150,88,pseudo,CP037923_2130991_neg,Lib43_INPUT,30,252,734600,41.5191375998671,3.72615446792581,42,CP037923_2130991_neg:42,0,886274,3.40119738166216,7.67685737631131
CP037923,2131166,EKN05_011155,1,pseudo,CP037923_2131166_neg,Lib8_INPUT,20,253,596093,34.3905491415783,3.53778179237654,8,CP037923_2131166_neg:8,0,1006888,2.99573227355399,7.17635022499901
CP037923,2131199,EKN05_011155,4,pseudo,CP037923_2131199_neg,Lib6_INPUT,185,253,772013,240.280616672755,5.48180747645426,6,CP037923_2131199_neg:6,0,937539,5.22035582507832,7.36519910098532
CP037923,2131200,EKN05_011155,5,pseudo,CP037923_2131200_neg,Lib13_INPUT,430,253,370737,1161.19739546526,7.0572069891797,12,CP037923_2131200_neg:12,2655,864046,6.06378520868761,6.72318927488589
CP037923,2131228,EKN05_011155,7,pseudo,CP037923_2131228_neg,Lib43_INPUT,349,253,734600,475.768478398478,6.16493134598631,42,CP037923_2131228_neg:42,0,886274,5.85507192220243,7.67685737631131
CP037923,2131258,EKN05_011155,9,pseudo,CP037923_2131258_neg,Lib3_INPUT,489,253,694649,704.671417260491,6.55773161935783,3,CP037923_2131258_neg:3,8660,1046999,6.19236248947487,7.16678678997965
CP037923,2131276,EKN05_011155,10,pseudo,CP037923_2131276_neg,Lib30_INPUT,756,253,737595,1025.62920623214,6.93306156297636,29,CP037923_2131276_neg:29,0,1166960,6.62804137617953,7.10929972376241
CP037923,2131300,EKN05_011155,14,pseudo,CP037923_2131300_neg,Lib32_INPUT,516,253,949447,544.000303334148,6.29894980445532,31,CP037923_2131300_neg:31,305,883348,6.24610676548156,7.51378070281304
CP037923,2131413,EKN05_011155,24,pseudo,CP037923_2131413_neg,Lib35_INPUT,1031,253,953207,1082.13527372829,6.98669147352187,34,CP037923_2131413_neg:34,3587,959632,6.93828448401696,7.50962474144772
CP037923,2131434,EKN05_011155,26,pseudo,CP037923_2131434_neg,Lib37_INPUT,2273,253,738995,3076.47132054842,8.03153854403354,36,CP037923_2131434_neg:36,0,673182,7.72885582385254,7.54535950849226
CP037923,2131434,EKN05_011155,26,pseudo,CP037923_2131434_neg,Lib41_INPUT,1381,253,1009050,1369.10820166671,7.22191485917521,40,CP037923_2131434_neg:40,0,1199919,7.23056315340929,7.50367352774096
CP037923,2131460,EKN05_011155,28,pseudo,CP037923_2131460_neg,Lib16_INPUT,2017,253,615676,3276.88057211817,8.09464720376195,15,CP037923_2131460_neg:15,1571,766944,7.60936653795421,7.32277112612072
CP037923,2131462,EKN05_011155,29,pseudo,CP037923_2131462_neg,Lib38_INPUT,2028,253,893323,2270.73267929665,7.72785782460762,37,CP037923_2131462_neg:37,4695,1006979,7.61480536471107,7.52908462683339
CP037923,2131469,EKN05_011155,32,pseudo,CP037923_2131469_neg,Lib7_INPUT,413,253,819265,504.720078704597,6.22400397599969,7,CP037923_2131469_neg:7,0,948960,6.02344759296103,7.36575154919895
CP037923,2131519,EKN05_011155,33,pseudo,CP037923_2131519_neg,Lib20_INPUT,729,253,899912,810.633916834183,6.69781655495986,19,CP037923_2131519_neg:19,0,828726,6.59167373200866,7.56117674725325
CP037923,2131537,EKN05_011155,37,pseudo,CP037923_2131537_neg,Lib10_INPUT,62,253,850145,73.5167841758945,4.29751373628412,10,CP037923_2131537_neg:10,0,909723,4.12713438504509,7.45862141839146
CP037923,2131539,EKN05_011155,38,pseudo,CP037923_2131539_neg,Lib28_INPUT,1762,253,811448,2172.04038701138,7.68342227526925,27,CP037923_2131539_neg:27,2363,904506,7.47420480649612,7.34389673424134
CP037923,2131539,EKN05_011155,38,pseudo,CP037923_2131539_neg,Lib35_INPUT,1705,253,953207,1789.22124027495,7.48953574286926,34,CP037923_2131539_neg:34,992,959632,7.44132038971762,7.50962474144772
CP037923,2131547,EKN05_011155,39,pseudo,CP037923_2131547_neg,Lib38_INPUT,1788,253,893323,2002.0731559882,7.60193850066019,37,CP037923_2131547_neg:37,1924,1006979,7.48885295573346,7.52908462683339
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib10_INPUT,1991,253,850145,2342.5388109807,7.75899058216346,10,CP037923_2131557_neg:10,1447,909723,7.5963923040642,7.45862141839146
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib13_INPUT,560,253,370737,1511.84933834676,7.32108890782413,12,CP037923_2131557_neg:12,3707,864046,6.3279367837292,6.72318927488589
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib33_INPUT,2603,253,870559,2990.60374931079,8.00323056884748,32,CP037923_2131557_neg:32,0,814153,7.86441990499457,7.62119894142806
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib34_INPUT,2846,253,853917,3333.45824774744,8.11176555693016,33,CP037923_2131557_neg:33,0,819411,7.9536697786498,7.36725192695044
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib42_INPUT,24,253,811960,30.1738630303672,3.40697608708125,41,CP037923_2131557_neg:41,0,947876,3.17805383034795,7.52673109052087
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib7_INPUT,2053,253,819265,2506.51192652936,7.82664739493256,7,CP037923_2131557_neg:7,146,948960,7.62705741701893,7.36575154919895
CP037923,2131557,EKN05_011155,40,pseudo,CP037923_2131557_neg,Lib9_INPUT,1962,253,836953,2344.81225969408,7.75996061784347,9,CP037923_2131557_neg:9,0,900441,7.58171964012531,7.39588421952353
CP037923,2131567,EKN05_011155,41,pseudo,CP037923_2131567_neg,Lib22_INPUT,3030,253,939112,3226.98120460477,8.07930236761751,21,CP037923_2131567_neg:21,4548,909664,8.01631789850342,7.59139291222457
CP037923,2131617,EKN05_011155,42,pseudo,CP037923_2131617_neg,Lib9_INPUT,1743,253,836953,2083.14913364414,7.64163603430261,9,CP037923_2131617_neg:9,0,900441,7.46336304552002,7.39588421952353
CP037923,2131665,EKN05_011155,44,pseudo,CP037923_2131665_neg,Lib16_INPUT,240,253,615676,390.626903392526,5.96775289316366,15,CP037923_2131665_neg:15,3238,766944,5.48063892334199,7.32277112612072
CP037923,2131665,EKN05_011155,44,pseudo,CP037923_2131665_neg,Lib31_INPUT,84,253,863081,97.9049499352321,4.58399710939447,30,CP037923_2131665_neg:30,694,1167327,4.43081679884331,7.45440333649965
CP037923,2131674,EKN05_011155,46,pseudo,CP037923_2131674_neg,Lib3_INPUT,175,253,694649,252.645217015763,5.53198620029319,3,CP037923_2131674_neg:3,2192,1046999,5.16478597392351,7.16678678997965
CP037923,2133158,EKN05_011165,2,pseudo,CP037923_2133158_neg,Lib34_INPUT,2008,254,853917,2352.09938190786,7.76306356233836,33,CP037923_2133158_neg:33,0,819411,7.60489448081162,7.36725192695044
CP037923,2133225,EKN05_011165,6,pseudo,CP037923_2133225_neg,Lib24_INPUT,3248,254,954004,3405.11842181121,8.13303499677802,23,CP037923_2133225_neg:23,0,866496,8.08579470128157,7.44724183151363
CP037923,2133243,EKN05_011165,10,pseudo,CP037923_2133243_neg,Lib7_INPUT,2162,254,819265,2639.55784812259,7.87836670034198,7,CP037923_2133243_neg:7,0,948960,7.67878899819915,7.36575154919895
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib24_INPUT,2683,254,954004,2812.87833921206,7.94196355807432,23,CP037923_2133248_neg:23,4721,866496,7.89469085042562,7.44724183151363
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib26_INPUT,3103,254,967684,3207.1386866594,8.07313444374078,25,CP037923_2133248_neg:25,250,853982,8.04012466444838,7.57632923989594
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib33_INPUT,2467,254,870559,2834.38246645837,7.94957936755216,32,CP037923_2133248_neg:32,9692,814153,7.81075811652936,7.62119894142806
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib34_INPUT,1575,254,853917,1845.02493213634,7.52024806973635,33,CP037923_2133248_neg:33,830,819411,7.36201055125973,7.36725192695044
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib41_INPUT,2577,254,1009050,2554.38030386968,7.84556493070285,40,CP037923_2133248_neg:40,0,1199919,7.85438121065237,7.50367352774096
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib5_INPUT,2085,254,635104,3283.70899300116,8.09672885306526,5,CP037923_2133248_neg:5,2014,780000,7.6425241342329,7.1698748844074
CP037923,2133248,EKN05_011165,12,pseudo,CP037923_2133248_neg,Lib6_INPUT,971,254,772013,1258.39686845057,7.13759386322426,6,CP037923_2133248_neg:6,6032,937539,6.87832646829133,7.36519910098532
CP037923,2133264,EKN05_011165,16,pseudo,CP037923_2133264_neg,Lib21_INPUT,1446,254,880330,1643.13195832022,7.40435943028399,20,CP037923_2133264_neg:20,4067,837629,7.27655640271871,7.82299069448025
CP037923,2133267,EKN05_011165,17,pseudo,CP037923_2133267_neg,Lib33_INPUT,2062,254,870559,2369.1646756111,7.77029271445336,32,CP037923_2133267_neg:32,0,814153,7.63143166457691,7.62119894142806
CP037923,2133269,EKN05_011165,19,pseudo,CP037923_2133269_neg,Lib40_INPUT,2685,254,1010457,2657.70571364668,7.88521851593015,39,CP037923_2133269_neg:39,6674,853203,7.89543600694297,7.70428635685581
CP037923,2133286,EKN05_011165,22,pseudo,CP037923_2133286_neg,Lib20_INPUT,2984,254,899912,3316.43169950873,8.10664469460572,19,CP037923_2133286_neg:19,0,828726,8.00101996132365,7.56117674725325
CP037923,2133319,EKN05_011165,27,pseudo,CP037923_2133319_neg,Lib35_INPUT,1465,254,953207,1537.43988720195,7.33787390116151,34,CP037923_2133319_neg:34,5175,959632,7.28961052145117,7.50962474144772
CP037923,2133330,EKN05_011165,28,pseudo,CP037923_2133330_neg,Lib16_INPUT,189,254,615676,307.791260677271,5.72942182814033,15,CP037923_2133330_neg:15,0,766944,5.24174701505964,7.32277112612072
CP037923,2133332,EKN05_011165,29,pseudo,CP037923_2133332_neg,Lib22_INPUT,2264,254,939112,2411.31791381868,7.78792872922244,21,CP037923_2133332_neg:21,197,909664,7.72488843932307,7.59139291222457
CP037923,2133348,EKN05_011165,33,pseudo,CP037923_2133348_neg,Lib39_INPUT,2530,254,787678,3212.60310354853,8.07483682317827,38,CP037923_2133348_neg:38,5897,832689,7.83597458172157,7.56678661529026
CP037923,2133349,EKN05_011165,34,pseudo,CP037923_2133349_neg,Lib35_INPUT,2446,254,953207,2566.59616788781,7.85033585173974,34,CP037923_2133349_neg:34,296,959632,7.80220931624712,7.50962474144772
CP037923,2133406,EKN05_011165,42,pseudo,CP037923_2133406_neg,Lib10_INPUT,1097,254,850145,1290.95473012871,7.16313732449109,10,CP037923_2133406_neg:10,235,909723,7.00033446027523,7.45862141839146
CP037923,2133406,EKN05_011165,42,pseudo,CP037923_2133406_neg,Lib14_INPUT,2219,254,658621,3369.91476142613,8.12264272968116,13,CP037923_2133406_neg:13,381,872279,7.70481192293259,7.26204862982439
CP037923,2133430,EKN05_011165,46,pseudo,CP037923_2133430_neg,Lib22_INPUT,8551,254,939112,9105.93293884761,9.11668145136592,21,CP037923_2133430_neg:21,10097,909664,9.05380351415596,7.59139291222457
CP037923,2133457,EKN05_011165,48,pseudo,CP037923_2133457_neg,Lib36_INPUT,2116,254,927896,2280.96437427861,7.73235360369622,35,CP037923_2133457_neg:35,0,1073412,7.65728279297819,7.50881674882591
CP037923,2133522,EKN05_011165,52,pseudo,CP037923_2133522_neg,Lib4_INPUT,2257,254,675391,3342.50331659244,8.11447530122465,4,CP037923_2133522_neg:4,0,775217,7.72179177681754,7.23223754400253
